SiteID,41402,Site Timezone,6,Data Timezone,0,Longitude,90.42064,Latitude,23.803429
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),wind direction at 100m (deg),air temperature at 100m (C)
2017,3,19,10,0,3.36,269.85,28.310000000000002
2017,3,19,11,0,2.74,246.92000000000002,27.330000000000002
2017,3,19,12,0,5.78,33.67,25.44
2017,3,19,13,0,6.61,155.68,24.88
2017,3,19,14,0,5.89,163.91,23.03
2017,3,19,15,0,1.04,80.53,23.68
2017,3,19,16,0,2.07,60.04,23.18
2017,3,19,17,0,4.26,105.17,22.400000000000002
2017,3,19,18,0,5.22,127.14,22.5
2017,3,19,19,0,1.16,158.36,22.28
2017,3,19,20,0,2.56,164.56,21.81
2017,3,19,21,0,3.83,279.51,22.54
2017,3,19,22,0,2.0100000000000002,217.54,22.150000000000002
2017,3,19,23,0,2.58,263.35,21.88
2017,3,20,0,0,4.1,55.36,19.87
2017,3,20,1,0,4.8,77.3,18.97
2017,3,20,2,0,1.99,65.87,20.01
2017,3,20,3,0,4.38,94.93,19.82
2017,3,20,4,0,3.3200000000000003,94.36,20.580000000000002
2017,3,20,5,0,4.36,60.46,21.86
2017,3,20,6,0,4.54,51.04,22
2017,3,20,7,0,4.79,81.92,22.55
2017,3,20,8,0,4.59,97.81,22.53
2017,3,20,9,0,4.84,92.58,22.94
2017,3,20,10,0,3.44,91.52,23.97
2017,3,20,11,0,3.37,117.17,24.01
2017,3,20,12,0,3.25,127.48,23.330000000000002
2017,3,20,13,0,5.24,172.48,23.68
2017,3,20,14,0,3.36,155.98,22.13
2017,3,20,15,0,4.47,140.45000000000002,21.89
2017,3,20,16,0,4.0200000000000005,145.63,21.06
2017,3,20,17,0,6.43,37.76,20
2017,3,20,18,0,8.45,73.39,18.650000000000002
2017,3,20,19,0,6.3100000000000005,82.54,18.69
2017,3,20,20,0,5.26,100.39,18.5
2017,3,20,21,0,6.92,121.51,19.02
2017,3,20,22,0,6.84,127.09,19.150000000000002
2017,3,20,23,0,3.71,155.41,17.72
2017,3,21,0,0,3.24,129.73,18.22
2017,3,21,1,0,2.31,171.18,18.87
2017,3,21,2,0,1.03,28.94,18.84
2017,3,21,3,0,1.75,104.85000000000001,20.2
2017,3,21,4,0,1.37,142.15,21.02
2017,3,21,5,0,0.61,172.07,22.22
2017,3,21,6,0,1.4000000000000001,169.89000000000001,23.84
2017,3,21,7,0,0.87,161.43,24.75
2017,3,21,8,0,9.1,209.06,24.21
2017,3,21,9,0,7.4,235.69,24.63
2017,3,21,10,0,3.09,277.84000000000003,26.060000000000002
2017,3,21,11,0,0.9,5.08,25.29
2017,3,21,12,0,1.31,126.24000000000001,24.150000000000002
2017,3,21,13,0,2.56,98.02,23.77
2017,3,21,14,0,2.27,109.57000000000001,24.22
2017,3,21,15,0,2.14,84.44,24.45
2017,3,21,16,0,3.3000000000000003,109.97,24.51
2017,3,21,17,0,6.95,148.32,24.03
2017,3,21,18,0,6.78,170.48,22.56
2017,3,21,19,0,6.36,174.57,21.98
2017,3,21,20,0,5.17,201.56,22.330000000000002
2017,3,21,21,0,3.74,215.3,21.3
2017,3,21,22,0,3.99,177.12,20.14
2017,3,21,23,0,6.28,182.28,20.6
2017,3,22,0,0,3.34,160.25,21.42
2017,3,22,1,0,1.85,155.58,22.86
2017,3,22,2,0,2.14,152.19,22.51
2017,3,22,3,0,2.44,109.38,22.21
2017,3,22,4,0,1.84,121.83,24.28
2017,3,22,5,0,2.0100000000000002,167.6,25.55
2017,3,22,6,0,0.43,185.13,26.68
2017,3,22,7,0,1.6300000000000001,209.4,27.66
2017,3,22,8,0,2.09,178.02,28.26
2017,3,22,9,0,1.5,166.94,28.61
2017,3,22,10,0,1.21,152.76,28.18
2017,3,22,11,0,1.22,142.4,27.490000000000002
2017,3,22,12,0,1.41,127.3,26.650000000000002
2017,3,22,13,0,1.34,177.3,26.17
2017,3,22,14,0,2.91,156.69,25.92
2017,3,22,15,0,4.54,160.57,25.54
2017,3,22,16,0,5.99,177.72,24.29
2017,3,22,17,0,5.7,179.83,23.69
2017,3,22,18,0,3.79,170.1,23.150000000000002
2017,3,22,19,0,3.0700000000000003,194.33,22.830000000000002
2017,3,22,20,0,4.58,215.43,22.51
2017,3,22,21,0,5.09,236.88,22.91
2017,3,22,22,0,2.37,254.14000000000001,22.57
2017,3,22,23,0,4.71,81.52,20.830000000000002
2017,3,23,0,0,2.75,125.41,22.02
2017,3,23,1,0,4.16,166.82,24.88
2017,3,23,2,0,5.15,35.410000000000004,22.79
2017,3,23,3,0,1.18,144.8,24.44
2017,3,23,4,0,0.9400000000000001,281.86,25.830000000000002
2017,3,23,5,0,1.42,147.95000000000002,27.060000000000002
2017,3,23,6,0,1.41,155.19,28.04
2017,3,23,7,0,1.51,229.72,28.52
2017,3,23,8,0,1.69,204.61,28.77
2017,3,23,9,0,1.17,140.88,29.04
2017,3,23,10,0,0.42,129.05,28.59
2017,3,23,11,0,1.04,141.02,27.91
2017,3,23,12,0,2.6,60.24,27.14
2017,3,23,13,0,1.36,53.230000000000004,27.23
2017,3,23,14,0,3.88,73.67,27.95
2017,3,23,15,0,4.95,144.72,28.13
2017,3,23,16,0,6.08,164.91,25.89
2017,3,23,17,0,4.15,188.08,24.61
2017,3,23,18,0,3.12,177.38,23.48
2017,3,23,19,0,2.92,195.55,23.3
2017,3,23,20,0,3.5700000000000003,219,22.76
2017,3,23,21,0,4.6000000000000005,240.32,23.02
2017,3,23,22,0,2.5300000000000002,219.84,23.07
2017,3,23,23,0,4.98,197.4,23.080000000000002
2017,3,24,0,0,4.14,165.59,22.35
2017,3,24,1,0,3.35,145.65,21.7
2017,3,24,2,0,2.27,126.34,22.740000000000002
2017,3,24,3,0,1.84,140.68,24.97
2017,3,24,4,0,0.78,154.28,26.68
2017,3,24,5,0,1.55,146.11,28.060000000000002
2017,3,24,6,0,1.04,137.45000000000002,29.09
2017,3,24,7,0,1.1500000000000001,101.97,29.32
2017,3,24,8,0,1.04,152.93,29.64
2017,3,24,9,0,2.11,162.77,30.07
2017,3,24,10,0,2.5500000000000003,152.49,30.01
2017,3,24,11,0,2.38,151.70000000000002,29.27
2017,3,24,12,0,3.65,176.45000000000002,29.11
2017,3,24,13,0,5.38,160.33,28.53
2017,3,24,14,0,5.19,153.25,27.89
2017,3,24,15,0,9.540000000000001,178.34,26.48
2017,3,24,16,0,6.640000000000001,188.77,25.46
2017,3,24,17,0,5.33,189.36,25.28
2017,3,24,18,0,6.95,190.09,25.09
2017,3,24,19,0,5.92,192.11,24.38
2017,3,24,20,0,5.51,188.19,24.25
2017,3,24,21,0,5.9,191.81,23.88
2017,3,24,22,0,6.54,189.70000000000002,23.650000000000002
2017,3,24,23,0,6.55,186.49,23.44
2017,3,25,0,0,7.390000000000001,176.55,23.79
2017,3,25,1,0,5.25,165.4,23.32
2017,3,25,2,0,2.3000000000000003,162.26,23.48
2017,3,25,3,0,3.72,165.86,24.98
2017,3,25,4,0,2.87,187.45000000000002,24.740000000000002
2017,3,25,5,0,4.09,192.07,28.43
2017,3,25,6,0,2.69,183.94,30.28
2017,3,25,7,0,2.3000000000000003,199.23000000000002,31.490000000000002
2017,3,25,8,0,5.12,111.64,30.63
2017,3,25,9,0,10.36,140.66,22.3
2017,3,25,10,0,5.18,128.12,22.740000000000002
2017,3,25,11,0,4.62,114.8,22.84
2017,3,25,12,0,3.79,107.66,22.56
2017,3,25,13,0,2.69,148.49,22.740000000000002
2017,3,25,14,0,3.13,122.79,23.29
2017,3,25,15,0,4.87,182.47,22.76
2017,3,25,16,0,4.2,116.38,22.330000000000002
2017,3,25,17,0,4.11,115.78,21.990000000000002
2017,3,25,18,0,5.34,100.85000000000001,21.53
2017,3,25,19,0,3.67,126.5,21.63
2017,3,25,20,0,3.72,130.93,21.77
2017,3,25,21,0,5.05,115.37,20.84
2017,3,25,22,0,5.76,107.76,19.71
2017,3,25,23,0,5.93,117.56,19.69
2017,3,26,0,0,5.46,128.61,19.830000000000002
2017,3,26,1,0,5.8500000000000005,130.3,19.95
2017,3,26,2,0,1.16,64.1,19.740000000000002
2017,3,26,3,0,2.09,59.58,22.150000000000002
2017,3,26,4,0,2.16,66.36,23.650000000000002
2017,3,26,5,0,2.79,176.61,26.44
2017,3,26,6,0,1.3,162.52,27.28
2017,3,26,7,0,1.45,158.36,28.150000000000002
2017,3,26,8,0,3.39,197,29.25
2017,3,26,9,0,3.22,185.93,29.94
2017,3,26,10,0,1.21,179.75,29.17
2017,3,26,11,0,1.24,139.3,27.91
2017,3,26,12,0,2.1,148.71,27.240000000000002
2017,3,26,13,0,5.83,128.76,24.69
2017,3,26,14,0,5.75,167.82,25.990000000000002
2017,3,26,15,0,5.72,144.06,25.19
2017,3,26,16,0,8.42,119.35000000000001,24.44
2017,3,26,17,0,8.2,133.09,24.03
2017,3,26,18,0,7.04,155.07,24.29
2017,3,26,19,0,5.62,191.27,24.53
2017,3,26,20,0,5.12,184.85,24.69
2017,3,26,21,0,5.5,191.25,24.47
2017,3,26,22,0,5.98,94.18,23.42
2017,3,26,23,0,5.32,123.06,23.32
2017,3,27,0,0,5.24,136.53,23.67
2017,3,27,1,0,5.14,155.67000000000002,23.69
2017,3,27,2,0,3.94,173.61,23.76
2017,3,27,3,0,2.56,158.47,24.53
2017,3,27,4,0,3.21,137.8,25.59
2017,3,27,5,0,1.93,152.62,26.43
2017,3,27,6,0,3.84,197.77,28.1
2017,3,27,7,0,3.08,194.32,29.16
2017,3,27,8,0,2.85,199.94,29.310000000000002
2017,3,27,9,0,2.77,170.43,29.810000000000002
2017,3,27,10,0,3.3200000000000003,172.12,29.830000000000002
2017,3,27,11,0,3.49,164.73,29.490000000000002
2017,3,27,12,0,1.57,175.22,28.650000000000002
2017,3,27,13,0,2.49,166.55,28.09
2017,3,27,14,0,4.5,133.99,28.67
2017,3,27,15,0,5.92,169.23,26.79
2017,3,27,16,0,3.5300000000000002,173.69,25.5
2017,3,27,17,0,4.21,160.41,25.64
2017,3,27,18,0,4.33,169.76,24.93
2017,3,27,19,0,4.51,166.16,24.84
2017,3,27,20,0,6.15,178.03,24.5
2017,3,27,21,0,5.26,161.53,23.76
2017,3,27,22,0,5.63,151.65,23.61
2017,3,27,23,0,4.8,173.6,23.94
2017,3,28,0,0,6.32,168.44,23.67
2017,3,28,1,0,6.42,161.16,23.650000000000002
2017,3,28,2,0,3.6,183.69,24.46
2017,3,28,3,0,2.35,152.13,25.42
2017,3,28,4,0,3.09,111.13,25.29
2017,3,28,5,0,3.06,113.23,25.04
2017,3,28,6,0,3.95,107.53,25.64
2017,3,28,7,0,5.15,127.03,26.830000000000002
2017,3,28,8,0,2.59,105.9,28.03
2017,3,28,9,0,3.0100000000000002,110.21000000000001,27.3
2017,3,28,10,0,3.98,109.4,27.26
2017,3,28,11,0,3.88,130.77,26.63
2017,3,28,12,0,4.34,129.4,27.09
2017,3,28,13,0,3.18,145.31,26.18
2017,3,28,14,0,6.37,175.75,26.310000000000002
2017,3,28,15,0,4.8100000000000005,168.9,25.77
2017,3,28,16,0,6.28,177.77,25.77
2017,3,28,17,0,5.13,179.06,25.060000000000002
2017,3,28,18,0,4.7,170.21,24.43
2017,3,28,19,0,3.7800000000000002,166.5,24.04
2017,3,28,20,0,4.65,158.55,24
2017,3,28,21,0,4.74,182.46,24.47
2017,3,28,22,0,6.08,166.11,24.36
2017,3,28,23,0,5.46,156.27,24.21
2017,3,29,0,0,5.38,180.97,24.36
2017,3,29,1,0,6.34,183.05,24.41
2017,3,29,2,0,8.21,181.96,25.16
2017,3,29,3,0,4.59,173.08,25.09
2017,3,29,4,0,4.61,176.03,26.03
2017,3,29,5,0,5.5200000000000005,190.3,25.76
2017,3,29,6,0,3.25,175.77,26.73
2017,3,29,7,0,3.59,138.61,27.26
2017,3,29,8,0,4.74,156.31,28.27
2017,3,29,9,0,3.39,174.82,28.27
2017,3,29,10,0,4.51,143.94,26.7
2017,3,29,11,0,3.6,165.87,26.400000000000002
2017,3,29,12,0,5.73,159.1,24.98
2017,3,29,13,0,4.63,180.94,25.63
2017,3,29,14,0,8.31,167.85,25.740000000000002
2017,3,29,15,0,6.61,184.44,24.88
2017,3,29,16,0,6.36,182.23,24.5
2017,3,29,17,0,5.5200000000000005,183.77,24.57
2017,3,29,18,0,6.68,183.20000000000002,24.97
2017,3,29,19,0,6.7700000000000005,186.11,24.95
2017,3,29,20,0,5.9,182.53,25.01
2017,3,29,21,0,6.76,170.73,24.95
2017,3,29,22,0,8.31,177.36,25.14
2017,3,29,23,0,6.28,179.18,24.75
2017,3,30,0,0,13.47,186.71,25.14
2017,3,30,1,0,8.68,187.70000000000002,25.060000000000002
2017,3,30,2,0,9.870000000000001,198.08,25.6
2017,3,30,3,0,8.38,194.13,25.91
2017,3,30,4,0,8.18,199.66,26.6
2017,3,30,5,0,6.83,199.41,27.39
2017,3,30,6,0,7.71,195.55,29.01
2017,3,30,7,0,6.92,196.62,29.79
2017,3,30,8,0,5.09,211.78,30.18
2017,3,30,9,0,5.96,184.91,30.61
2017,3,30,10,0,5.36,177.86,30.68
2017,3,30,11,0,4.11,172.16,30.07
2017,3,30,12,0,7.5200000000000005,174.17000000000002,29.76
2017,3,30,13,0,8.46,187.58,27.95
2017,3,30,14,0,7.29,175.35,27.51
2017,3,30,15,0,4.34,165.5,27.080000000000002
2017,3,30,16,0,2.61,149.83,26.45
2017,3,30,17,0,5.3500000000000005,148.88,26.11
2017,3,30,18,0,5.24,179.57,26.05
2017,3,30,19,0,6.03,168.88,25.59
2017,3,30,20,0,4.63,161.70000000000002,25.23
2017,3,30,21,0,5.5600000000000005,164.88,25.44
2017,3,30,22,0,6.19,166.77,25.23
2017,3,30,23,0,4.12,158.1,24.98
2017,3,31,0,0,6.98,167,25.2
2017,3,31,1,0,7.49,173.61,25.55
2017,3,31,2,0,6.74,174.33,26.400000000000002
2017,3,31,3,0,7.7700000000000005,179.23,26.91
2017,3,31,4,0,6.57,194.20000000000002,27.560000000000002
2017,3,31,5,0,5.63,182.75,28.68
2017,3,31,6,0,6.37,193.46,29.85
2017,3,31,7,0,5.8,209.84,30.42
2017,3,31,8,0,3.98,204.04,29.900000000000002
2017,3,31,9,0,4.84,231.85,31.63
2017,3,31,10,0,6.73,156.86,33.39
2017,3,31,11,0,8.8,108,24.37
2017,3,31,12,0,8.68,121.35000000000001,24.93
2017,3,31,13,0,7.46,161.53,27.37
2017,3,31,14,0,7.45,191.03,27.82
2017,3,31,15,0,7.140000000000001,193.23000000000002,26.810000000000002
2017,3,31,16,0,7.5,200.78,26.29
2017,3,31,17,0,5.39,181.49,26.25
2017,3,31,18,0,4.3100000000000005,163.33,26.11
2017,3,31,19,0,6.24,167.18,25.75
2017,3,31,20,0,5.66,155.54,25.28
2017,3,31,21,0,5.09,146.68,24.85
2017,3,31,22,0,4.91,160.8,24.84
2017,3,31,23,0,4.25,156.14000000000001,25.02
2017,4,1,0,0,5.4,167.20000000000002,24.95
2017,4,1,1,0,5.23,171.14000000000001,25.09
2017,4,1,2,0,6.82,182.01,26.19
2017,4,1,3,0,5.45,189.04,27.19
2017,4,1,4,0,5.23,179.71,27.97
2017,4,1,5,0,5,174.33,29.11
2017,4,1,6,0,2.85,201.92000000000002,29.85
2017,4,1,7,0,5.76,182.89000000000001,30.650000000000002
2017,4,1,8,0,4.08,194.02,31.2
2017,4,1,9,0,3.9,195.91,30.98
2017,4,1,10,0,4.45,178,30.970000000000002
2017,4,1,11,0,2.49,175.18,29.79
2017,4,1,12,0,2.11,151.28,29.32
2017,4,1,13,0,13.82,292.38,24.26
2017,4,1,14,0,13.13,165.54,25.060000000000002
2017,4,1,15,0,6.55,177.99,28.69
2017,4,1,16,0,4.08,186.5,26.64
2017,4,1,17,0,4.38,157.21,26.34
2017,4,1,18,0,6.12,164.93,25.84
2017,4,1,19,0,9.21,177.09,26.29
2017,4,1,20,0,7.95,176.63,25.86
2017,4,1,21,0,5.61,173.78,25.59
2017,4,1,22,0,5.48,171.65,25.560000000000002
2017,4,1,23,0,5.5600000000000005,169.14000000000001,25.38
2017,4,2,0,0,8.09,173.93,25.26
2017,4,2,1,0,6.75,183.68,25.310000000000002
2017,4,2,2,0,7.46,184.57,25.63
2017,4,2,3,0,6.98,193.41,26.62
2017,4,2,4,0,7.26,186.98,27.1
2017,4,2,5,0,6.87,187.31,27.88
2017,4,2,6,0,5,154.04,29.060000000000002
2017,4,2,7,0,5.07,190.70000000000002,29.87
2017,4,2,8,0,6.2700000000000005,172.52,30.3
2017,4,2,9,0,5.97,185.46,30.68
2017,4,2,10,0,5.03,167.34,30.22
2017,4,2,11,0,6.29,160.02,29.810000000000002
2017,4,2,12,0,9.24,191.14000000000001,29.150000000000002
2017,4,2,13,0,16.23,230.32,27.3
2017,4,2,14,0,2.95,145.78,28.3
2017,4,2,15,0,3.72,192.28,27.830000000000002
2017,4,2,16,0,5.08,152.11,25.740000000000002
2017,4,2,17,0,7.8100000000000005,194.35,26.6
2017,4,2,18,0,7.78,181.14000000000001,25.98
2017,4,2,19,0,9.61,169.43,26.2
2017,4,2,20,0,9.01,176.47,26.57
2017,4,2,21,0,8.72,176.86,25.71
2017,4,2,22,0,6.54,169.58,25.51
2017,4,2,23,0,7.51,168.14000000000001,25.7
2017,4,3,0,0,7.2,168.29,25.6
2017,4,3,1,0,4.94,169.23,25.72
2017,4,3,2,0,6.67,172.03,26.6
2017,4,3,3,0,1.06,78.88,25.59
2017,4,3,4,0,8.45,117.47,25.62
2017,4,3,5,0,3.35,211.68,29.38
2017,4,3,6,0,3.09,186.81,29.22
2017,4,3,7,0,3.37,190.1,29.84
2017,4,3,8,0,6.26,181.49,30.060000000000002
2017,4,3,9,0,3.5,231.6,31.02
2017,4,3,10,0,11.540000000000001,101.9,26.11
2017,4,3,11,0,19.84,188.76,25.66
2017,4,3,12,0,10.56,189.02,26.36
2017,4,3,13,0,7.36,152.89000000000001,27.47
2017,4,3,14,0,8.36,149.78,25
2017,4,3,15,0,3.4,139.26,24.150000000000002
2017,4,3,16,0,1.74,138.20000000000002,24.54
2017,4,3,17,0,3.0500000000000003,234.14000000000001,25.39
2017,4,3,18,0,8.08,164.54,24.330000000000002
2017,4,3,19,0,7.99,9.6,22.41
2017,4,3,20,0,7.92,75.31,21.64
2017,4,3,21,0,4.76,104.87,21.19
2017,4,3,22,0,4.89,70.97,21.05
2017,4,3,23,0,6.15,69.35000000000001,21.42
2017,4,4,0,0,6.41,106.49000000000001,20.16
2017,4,4,1,0,6.19,125.13000000000001,20.54
2017,4,4,2,0,4.05,127.48,22.17
2017,4,4,3,0,2.65,130.34,23.86
2017,4,4,4,0,1.54,129.52,23.77
2017,4,4,5,0,3.02,178.33,25.990000000000002
2017,4,4,6,0,2.7600000000000002,182.14000000000001,26.85
2017,4,4,7,0,6.83,197.19,28.060000000000002
2017,4,4,8,0,1.85,161.20000000000002,27.89
2017,4,4,9,0,2.54,135.78,28.8
2017,4,4,10,0,1.9100000000000001,113.5,29.14
2017,4,4,11,0,1.73,156.24,30.34
2017,4,4,12,0,4.18,101.62,25.64
2017,4,4,13,0,3.95,191.02,28.38
2017,4,4,14,0,5.7,178.46,26.650000000000002
2017,4,4,15,0,7.1000000000000005,192.75,25.740000000000002
2017,4,4,16,0,6.0600000000000005,193.37,24.990000000000002
2017,4,4,17,0,5.38,177.66,24.73
2017,4,4,18,0,3.7800000000000002,138.27,23.66
2017,4,4,19,0,3.04,100.57000000000001,22.87
2017,4,4,20,0,5.11,101.10000000000001,22.07
2017,4,4,21,0,4.28,111.61,21.8
2017,4,4,22,0,4.2,106.74000000000001,21.47
2017,4,4,23,0,5.18,112.61,21.14
2017,4,5,0,0,4.23,128.04,21.59
2017,4,5,1,0,3.9,121.18,22.150000000000002
2017,4,5,2,0,5.47,135.71,23.5
2017,4,5,3,0,4.21,134.89000000000001,24.810000000000002
2017,4,5,4,0,3.5,166.68,25.86
2017,4,5,5,0,3.9,172.02,27.6
2017,4,5,6,0,3.35,170.24,28.18
2017,4,5,7,0,3.56,186.33,27.84
2017,4,5,8,0,3.61,151.86,28.26
2017,4,5,9,0,1.67,125.48,26.92
2017,4,5,10,0,5.28,170.66,24.75
2017,4,5,11,0,2.63,106.03,22.71
2017,4,5,12,0,5.17,110.21000000000001,20.36
2017,4,5,13,0,9.07,126.03,21.22
2017,4,5,14,0,4.8,162.21,21.490000000000002
2017,4,5,15,0,3.41,220.03,21.97
2017,4,5,16,0,3.16,155.32,21.47
2017,4,5,17,0,2.04,164.17000000000002,20.92
2017,4,5,18,0,2.93,144.01,20.56
2017,4,5,19,0,2.71,132.19,20.580000000000002
2017,4,5,20,0,2.21,103.99000000000001,19.650000000000002
2017,4,5,21,0,4.4,100.19,19.67
2017,4,5,22,0,4.26,140.28,19.44
2017,4,5,23,0,4.43,126.55,19.57
2017,4,6,0,0,4.2,119.49000000000001,19.740000000000002
2017,4,6,1,0,4.61,122.43,20.94
2017,4,6,2,0,2.18,75.05,21.080000000000002
2017,4,6,3,0,2.94,94.39,21.77
2017,4,6,4,0,3.3200000000000003,112.93,22.73
2017,4,6,5,0,2.6,102.93,23.87
2017,4,6,6,0,9.790000000000001,172.93,23.94
2017,4,6,7,0,4.3500000000000005,281.55,24.73
2017,4,6,8,0,1.3800000000000001,162.76,28.38
2017,4,6,9,0,2.56,145.70000000000002,27.25
2017,4,6,10,0,3.21,109.63,26.63
2017,4,6,11,0,2.7800000000000002,107.13,26.75
2017,4,6,12,0,3.65,129.96,27.14
2017,4,6,13,0,4.55,142.62,26.54
2017,4,6,14,0,0.56,165.83,26.11
2017,4,6,15,0,4.41,141.91,25.57
2017,4,6,16,0,3.18,149.34,25.35
2017,4,6,17,0,3.54,189.97,25.55
2017,4,6,18,0,4.16,192.85,25.32
2017,4,6,19,0,3.93,189.62,24.88
2017,4,6,20,0,2.84,168.43,24.61
2017,4,6,21,0,3.38,139.25,24.66
2017,4,6,22,0,5.22,148.78,24.18
2017,4,6,23,0,5.3100000000000005,162.06,24.580000000000002
2017,4,7,0,0,4.65,174.19,24.63
2017,4,7,1,0,3.65,163.17000000000002,24.61
2017,4,7,2,0,3.23,181.06,25.67
2017,4,7,3,0,3.0500000000000003,185,26.72
2017,4,7,4,0,3.52,203.14000000000001,27.78
2017,4,7,5,0,3.43,196.13,28.59
2017,4,7,6,0,3.15,178.47,30.21
2017,4,7,7,0,10.18,0.8200000000000001,30.37
2017,4,7,8,0,6.67,355.35,28.77
2017,4,7,9,0,8.05,208.12,29.900000000000002
2017,4,7,10,0,8.05,242.82,30.88
2017,4,7,11,0,1.62,235.73000000000002,31.46
2017,4,7,12,0,5.65,170.28,30.04
2017,4,7,13,0,6.44,186.77,28.82
2017,4,7,14,0,8.370000000000001,194.82,29.22
2017,4,7,15,0,6.75,182.99,28.400000000000002
2017,4,7,16,0,6.44,199.11,27.57
2017,4,7,17,0,5.37,208.37,27.63
2017,4,7,18,0,6.3100000000000005,183.61,27.05
2017,4,7,19,0,6.0600000000000005,182.75,26.18
2017,4,7,20,0,5.51,166.99,25.71
2017,4,7,21,0,6.33,174.85,24.91
2017,4,7,22,0,5.68,186.36,25.04
2017,4,7,23,0,6.09,184.79,25.09
2017,4,8,0,0,4.15,170.20000000000002,24.830000000000002
2017,4,8,1,0,2.99,164.17000000000002,25.07
2017,4,8,2,0,4.07,169.85,25.67
2017,4,8,3,0,2.5,149.95000000000002,26.35
2017,4,8,4,0,2.68,186.3,27.44
2017,4,8,5,0,1.83,147.16,28.69
2017,4,8,6,0,2.73,180.92000000000002,30.150000000000002
2017,4,8,7,0,2.77,158,31.01
2017,4,8,8,0,4.21,123,30.89
2017,4,8,9,0,12.15,4.26,28.42
2017,4,8,10,0,16.5,117.4,25.72
2017,4,8,11,0,8.64,137.02,32.57
2017,4,8,12,0,4.99,34.09,31.740000000000002
2017,4,8,13,0,3.0100000000000002,32.39,28.47
2017,4,8,14,0,8.66,120.2,30.01
2017,4,8,15,0,3.88,17.39,26.34
2017,4,8,16,0,9.58,255.69,24.26
2017,4,8,17,0,6.17,74.39,26
2017,4,8,18,0,2.13,152.34,28.92
2017,4,8,19,0,1.02,270.04,27.98
2017,4,8,20,0,5.04,196.29,25.830000000000002
2017,4,8,21,0,5.65,197.68,25.45
2017,4,8,22,0,3.83,178.8,25.64
2017,4,8,23,0,3.7600000000000002,198.24,25.27
2017,4,9,0,0,1.57,221.38,24.93
2017,4,9,1,0,2.63,159.64000000000001,24.990000000000002
2017,4,9,2,0,2.42,196.26,26.2
2017,4,9,3,0,2.83,179.76,26.75
2017,4,9,4,0,2.0300000000000002,178.29,27.400000000000002
2017,4,9,5,0,1.6600000000000001,176.66,28.41
2017,4,9,6,0,2.5,6.28,29.490000000000002
2017,4,9,7,0,3.5500000000000003,31.740000000000002,26.92
2017,4,9,8,0,15.530000000000001,7.7700000000000005,29
2017,4,9,9,0,15.040000000000001,100.57000000000001,25.63
2017,4,9,10,0,6.25,151.82,29.18
2017,4,9,11,0,2.11,203.49,31.01
2017,4,9,12,0,4.05,185.97,30.02
2017,4,9,13,0,4.95,158.71,29.72
2017,4,9,14,0,7.44,169.9,29.03
2017,4,9,15,0,9.18,174.25,28.2
2017,4,9,16,0,2.72,161.58,27.54
2017,4,9,17,0,6.24,185.59,27.2
2017,4,9,18,0,5.7700000000000005,191.11,26.44
2017,4,9,19,0,6.18,200.66,26
2017,4,9,20,0,6.72,202.09,26.07
2017,4,9,21,0,6.42,211.24,25.45
2017,4,9,22,0,5.5200000000000005,211.64000000000001,25.32
2017,4,9,23,0,5.18,221.57,25.6
2017,4,10,0,0,7.67,231.65,26.650000000000002
2017,4,10,1,0,5.8100000000000005,220.59,26.490000000000002
2017,4,10,2,0,2.71,220,27.5
2017,4,10,3,0,2.24,206.4,28.16
2017,4,10,4,0,2.13,228.23000000000002,28.810000000000002
2017,4,10,5,0,1.29,205.47,29.39
2017,4,10,6,0,1.1500000000000001,197.6,30.810000000000002
2017,4,10,7,0,1.93,220.11,31.69
2017,4,10,8,0,1.8,190.22,32.34
2017,4,10,9,0,2.8000000000000003,128.1,32.75
2017,4,10,10,0,1.84,155.17000000000002,32.9
2017,4,10,11,0,2.95,169.13,32.07
2017,4,10,12,0,5.71,184.21,31.12
2017,4,10,13,0,4.0200000000000005,172.75,30.43
2017,4,10,14,0,4.82,184.18,29.86
2017,4,10,15,0,7.13,191.68,29.16
2017,4,10,16,0,6.5,192.93,27.61
2017,4,10,17,0,6.0600000000000005,196.54,27.13
2017,4,10,18,0,6.18,215.8,26.75
2017,4,10,19,0,6.11,218.84,26.27
2017,4,10,20,0,7.13,227.8,26.03
2017,4,10,21,0,5.62,228.46,25.64
2017,4,10,22,0,5.57,248.49,25.560000000000002
2017,4,10,23,0,7.18,233.44,26.3
2017,4,11,0,0,7.53,243.6,26.1
2017,4,11,1,0,2.75,239.93,25.94
2017,4,11,2,0,4.68,254.07,26.240000000000002
2017,4,11,3,0,1.69,252.62,27.900000000000002
2017,4,11,4,0,1.43,230.48000000000002,29.54
2017,4,11,5,0,1.56,153.48,30.38
2017,4,11,6,0,10.83,353.87,27.01
2017,4,11,7,0,3.22,238.42000000000002,32.63
2017,4,11,8,0,15.93,338.92,28.09
2017,4,11,9,0,1.48,214.11,32.39
2017,4,11,10,0,1.33,89.77,32.910000000000004
2017,4,11,11,0,2.96,92.77,31.400000000000002
2017,4,11,12,0,1.73,106.75,30.68
2017,4,11,13,0,3.1,84.56,30.62
2017,4,11,14,0,4.87,94.15,30.46
2017,4,11,15,0,5.82,102.5,30.060000000000002
2017,4,11,16,0,4.88,119.32000000000001,29.46
2017,4,11,17,0,3.77,134.14000000000001,28.55
2017,4,11,18,0,5.05,184.70000000000002,27.88
