year,month,day,hour,windspeed_100m,winddir_100m,temp_100m,wpd,season,datetime,winddir_bin,power_kw
2017,11,11,9,0.16,247.45,29.84,0.0025088000000000007,Autumn,2017-11-11 09:00:00,240,0
2017,11,11,10,2.92,110.89,28.26,15.2494664,Autumn,2017-11-11 10:00:00,90,0
2017,11,11,11,4.72,20.52,27.23,64.4068544,Autumn,2017-11-11 11:00:00,0,180
2017,11,11,12,3.19,323.13,26.55,19.8828273875,Autumn,2017-11-11 12:00:00,300,0
2017,11,11,13,4.87,290.39,27.88,70.74454808750001,Autumn,2017-11-11 13:00:00,270,180
2017,11,11,14,6.140000000000001,298.52,27.43,141.77877070000005,Autumn,2017-11-11 14:00:00,270,350
2017,11,11,15,4.9,309.47,26.51,72.06001250000003,Autumn,2017-11-11 15:00:00,300,180
2017,11,11,16,3.92,348.37,25.02,36.894726399999996,Autumn,2017-11-11 16:00:00,330,80
2017,11,11,17,3.3200000000000003,354.69,25.56,22.414050400000008,Autumn,2017-11-11 17:00:00,330,0
2017,11,11,18,2.72,348.87,23.82,12.325734400000004,Autumn,2017-11-11 18:00:00,330,0
2017,11,11,19,3.0,31.94,23.7,16.5375,Autumn,2017-11-11 19:00:00,30,0
2017,11,11,20,2.43,48.36,23.36,8.788705537500002,Autumn,2017-11-11 20:00:00,30,0
2017,11,11,21,2.73,56.14,22.82,12.4621804125,Autumn,2017-11-11 21:00:00,30,0
2017,11,11,22,2.48,48.8,23.22,9.3424576,Autumn,2017-11-11 22:00:00,30,0
2017,11,11,23,2.62,44.91,22.85,11.0156459,Autumn,2017-11-11 23:00:00,30,0
2017,11,12,0,2.99,32.05,22.72,16.372675637500002,Autumn,2017-11-12 00:00:00,30,0
2017,11,12,1,3.14,57.69,22.28,18.962475700000002,Autumn,2017-11-12 01:00:00,30,0
2017,11,12,2,0.3,168.05,22.11,0.0165375,Autumn,2017-11-12 02:00:00,150,0
2017,11,12,3,0.5,35.89,24.69,0.0765625,Autumn,2017-11-12 03:00:00,30,0
2017,11,12,4,2.0,37.75,26.14,4.9,Autumn,2017-11-12 04:00:00,30,0
2017,11,12,5,2.92,51.52,26.74,15.2494664,Autumn,2017-11-12 05:00:00,30,0
2017,11,12,6,2.59,11.06,28.07,10.6415621375,Autumn,2017-11-12 06:00:00,0,0
2017,11,12,7,1.19,274.91,28.55,1.0321598875,Autumn,2017-11-12 07:00:00,270,0
2017,11,12,8,5.0600000000000005,168.41,27.72,79.35195730000002,Autumn,2017-11-12 08:00:00,150,180
2017,11,12,9,1.98,277.89,29.41,4.754465100000001,Autumn,2017-11-12 09:00:00,270,0
2017,11,12,10,5.12,307.43,28.57,82.20835840000002,Autumn,2017-11-12 10:00:00,300,180
2017,11,12,11,1.35,43.16,27.05,1.5069796875000003,Autumn,2017-11-12 11:00:00,30,0
2017,11,12,12,1.34,257.45,27.02,1.4737387000000004,Autumn,2017-11-12 12:00:00,240,0
2017,11,12,13,5.38,298.77,28.88,95.3790341,Autumn,2017-11-12 13:00:00,270,180
2017,11,12,14,3.91,292.88,27.73,36.61308848750001,Autumn,2017-11-12 14:00:00,270,80
2017,11,12,15,5.15,312.2,27.52,83.66191093750002,Autumn,2017-11-12 15:00:00,300,180
2017,11,12,16,5.8100000000000005,314.46,27.61,120.12530136250004,Autumn,2017-11-12 16:00:00,300,350
2017,11,12,17,5.58,316.43,26.7,106.41643110000001,Autumn,2017-11-12 17:00:00,300,350
2017,11,12,18,5.14,324.63,24.0,83.17550569999999,Autumn,2017-11-12 18:00:00,300,180
2017,11,12,19,4.26,10.86,24.41,47.3516253,Autumn,2017-11-12 19:00:00,0,80
2017,11,12,20,3.63,6.5,24.28,29.297190037500002,Autumn,2017-11-12 20:00:00,0,80
2017,11,12,21,2.56,20.2,23.99,10.276044800000003,Autumn,2017-11-12 21:00:00,0,0
2017,11,12,22,3.48,28.2,23.66,25.8133176,Autumn,2017-11-12 22:00:00,0,0
2017,11,12,23,5.91,19.72,23.38,126.43535598750002,Autumn,2017-11-12 23:00:00,0,350
2017,11,13,0,4.28,11.23,22.67,48.021685600000005,Autumn,2017-11-13 00:00:00,0,80
2017,11,13,1,5.2,24.81,22.91,86.12240000000001,Autumn,2017-11-13 01:00:00,0,180
2017,11,13,2,4.18,41.31,23.05,44.7337121,Autumn,2017-11-13 02:00:00,30,80
2017,11,13,3,3.3000000000000003,26.52,25.53,22.01141250000001,Autumn,2017-11-13 03:00:00,0,0
2017,11,13,4,3.24,34.14,26.82,20.832487200000003,Autumn,2017-11-13 04:00:00,30,0
2017,11,13,5,3.04,70.43,26.35,17.2078592,Autumn,2017-11-13 05:00:00,60,0
2017,11,13,6,6.48,109.99,24.69,166.65989760000002,Autumn,2017-11-13 06:00:00,90,350
2017,11,13,7,5.84,114.92,28.24,121.9957312,Autumn,2017-11-13 07:00:00,90,350
2017,11,13,8,6.88,142.61,26.5,199.4671616,Autumn,2017-11-13 08:00:00,120,600
2017,11,13,9,5.32,103.94,25.78,92.22337040000002,Autumn,2017-11-13 09:00:00,90,180
2017,11,13,10,0.46,179.03,26.18,0.059618300000000006,Autumn,2017-11-13 10:00:00,150,0
2017,11,13,11,2.3000000000000003,353.96,27.54,7.452287500000002,Autumn,2017-11-13 11:00:00,330,0
2017,11,13,12,3.86,339.69,26.81,35.2263793,Autumn,2017-11-13 12:00:00,330,80
2017,11,13,13,3.51,331.29,27.69,26.486674987499995,Autumn,2017-11-13 13:00:00,330,80
2017,11,13,14,5.7,334.81,27.49,113.43071250000001,Autumn,2017-11-13 14:00:00,330,350
2017,11,13,15,4.36,348.63,24.6,50.765136800000015,Autumn,2017-11-13 15:00:00,330,80
2017,11,13,16,7.01,349.11,26.05,210.9891618625,Autumn,2017-11-13 16:00:00,330,600
2017,11,13,17,5.78,11.26,23.62,118.27408810000003,Autumn,2017-11-13 17:00:00,0,350
2017,11,13,18,5.46,25.14,24.55,99.6974433,Autumn,2017-11-13 18:00:00,0,180
2017,11,13,19,6.0600000000000005,34.47,23.96,136.30882230000006,Autumn,2017-11-13 19:00:00,30,350
2017,11,13,20,5.74,20.0,24.87,115.83552470000002,Autumn,2017-11-13 20:00:00,0,350
2017,11,13,21,5.3,18.02,24.34,91.1871625,Autumn,2017-11-13 21:00:00,0,180
2017,11,13,22,6.0200000000000005,14.21,24.07,133.62741490000005,Autumn,2017-11-13 22:00:00,0,350
2017,11,13,23,6.99,21.07,23.14,209.18841063750003,Autumn,2017-11-13 23:00:00,0,600
2017,11,14,0,5.51,4.2700000000000005,22.61,102.4615424875,Autumn,2017-11-14 00:00:00,0,350
2017,11,14,1,6.07,27.79,22.58,136.98473258750002,Autumn,2017-11-14 01:00:00,0,350
2017,11,14,2,1.81,358.51,23.23,3.631966362500001,Autumn,2017-11-14 02:00:00,330,0
2017,11,14,3,2.14,48.68,24.88,6.002710700000001,Autumn,2017-11-14 03:00:00,30,0
2017,11,14,4,2.28,58.6,26.0,7.259565599999998,Autumn,2017-11-14 04:00:00,30,0
2017,11,14,5,2.81,85.28,27.03,13.590175112500003,Autumn,2017-11-14 05:00:00,60,0
2017,11,14,6,4.11,93.2,27.29,42.52375023750001,Autumn,2017-11-14 06:00:00,90,80
2017,11,14,7,6.0200000000000005,290.62,25.69,133.62741490000005,Autumn,2017-11-14 07:00:00,270,350
2017,11,14,8,0.95,286.38,26.34,0.5251421875,Autumn,2017-11-14 08:00:00,270,0
2017,11,14,9,6.1000000000000005,195.09,26.5,139.02586250000004,Autumn,2017-11-14 09:00:00,180,350
2017,11,14,10,2.32,356.40000000000003,25.87,7.6483903999999985,Autumn,2017-11-14 10:00:00,330,0
2017,11,14,11,3.26,9.93,27.31,21.220660299999995,Autumn,2017-11-14 11:00:00,0,0
2017,11,14,12,2.1,346.06,27.22,5.672362500000001,Autumn,2017-11-14 12:00:00,330,0
2017,11,14,13,0.5,15.74,27.8,0.0765625,Autumn,2017-11-14 13:00:00,0,0
2017,11,14,14,2.21,313.18,26.38,6.611239862500001,Autumn,2017-11-14 14:00:00,300,0
2017,11,14,15,2.56,347.99,24.89,10.276044800000003,Autumn,2017-11-14 15:00:00,330,0
2017,11,14,16,1.36,1.49,24.95,1.5407168000000004,Autumn,2017-11-14 16:00:00,0,0
2017,11,14,17,3.26,28.49,24.48,21.220660299999995,Autumn,2017-11-14 17:00:00,0,0
2017,11,14,18,3.79,12.79,24.46,33.3444626375,Autumn,2017-11-14 18:00:00,0,80
2017,11,14,19,4.37,42.54,24.57,51.11523996250001,Autumn,2017-11-14 19:00:00,30,80
2017,11,14,20,4.18,55.92,24.5,44.7337121,Autumn,2017-11-14 20:00:00,30,80
2017,11,14,21,3.85,36.06,23.51,34.9533078125,Autumn,2017-11-14 21:00:00,30,80
2017,11,14,22,4.57,35.53,23.45,58.45944571250001,Autumn,2017-11-14 22:00:00,30,180
2017,11,14,23,4.92,45.25,23.68,72.9459864,Autumn,2017-11-14 23:00:00,30,180
2017,11,15,0,5.01,48.17,23.89,77.0227943625,Autumn,2017-11-15 00:00:00,30,180
2017,11,15,1,5.09,37.06,23.14,80.77174026249999,Autumn,2017-11-15 01:00:00,30,180
2017,11,15,2,3.21,42.22,23.48,20.259148612500002,Autumn,2017-11-15 02:00:00,30,0
2017,11,15,3,1.96,50.16,24.19,4.6118407999999995,Autumn,2017-11-15 03:00:00,30,0
2017,11,15,4,1.34,72.22,24.93,1.4737387000000004,Autumn,2017-11-15 04:00:00,60,0
2017,11,15,5,2.04,16.51,25.29,5.199919200000001,Autumn,2017-11-15 05:00:00,0,0
2017,11,15,6,2.15,316.33,25.16,6.0872546875,Autumn,2017-11-15 06:00:00,300,0
2017,11,15,7,2.33,294.18,24.8,7.747718912500001,Autumn,2017-11-15 07:00:00,270,0
2017,11,15,8,2.86,323.96,24.18,14.328614299999998,Autumn,2017-11-15 08:00:00,300,0
2017,11,15,9,2.43,326.95,23.85,8.788705537500002,Autumn,2017-11-15 09:00:00,300,0
2017,11,15,10,3.46,328.18,22.98,25.3708133,Autumn,2017-11-15 10:00:00,300,0
2017,11,15,11,2.05,327.48,22.7,5.276764062499999,Autumn,2017-11-15 11:00:00,300,0
2017,11,15,12,3.79,339.02,22.47,33.3444626375,Autumn,2017-11-15 12:00:00,330,80
2017,11,15,13,2.68,309.76,22.47,11.789909600000003,Autumn,2017-11-15 13:00:00,300,0
2017,11,15,14,4.82,305.57,23.35,68.58785290000002,Autumn,2017-11-15 14:00:00,300,180
2017,11,15,15,3.26,324.19,24.05,21.220660299999995,Autumn,2017-11-15 15:00:00,300,0
2017,11,15,16,3.45,329.47,21.94,25.151470312500006,Autumn,2017-11-15 16:00:00,300,0
2017,11,15,17,3.0500000000000003,351.33,21.25,17.378232812500006,Autumn,2017-11-15 17:00:00,330,0
2017,11,15,18,5.2,339.22,22.31,86.12240000000001,Autumn,2017-11-15 18:00:00,330,180
2017,11,15,19,4.33,337.40000000000003,21.85,49.72442641250001,Autumn,2017-11-15 19:00:00,330,80
2017,11,15,20,6.09,340.61,21.02,138.3432490125,Autumn,2017-11-15 20:00:00,330,350
2017,11,15,21,6.65,351.23,20.57,180.12377031250003,Autumn,2017-11-15 21:00:00,330,600
2017,11,15,22,7.98,357.08,20.98,311.2538751000001,Autumn,2017-11-15 22:00:00,330,950
2017,11,15,23,3.38,40.1,20.38,23.651364100000002,Autumn,2017-11-15 23:00:00,30,0
2017,11,16,0,6.78,48.2,20.93,190.89527310000005,Autumn,2017-11-16 00:00:00,30,600
2017,11,16,1,6.640000000000001,51.66,21.08,179.31240320000006,Autumn,2017-11-16 01:00:00,30,600
2017,11,16,2,4.58,40.71,20.78,58.8440461,Autumn,2017-11-16 02:00:00,30,180
2017,11,16,3,3.37,39.35,21.52,23.442061212500004,Autumn,2017-11-16 03:00:00,30,0
2017,11,16,4,4.3500000000000005,20.59,21.79,50.416635937500025,Autumn,2017-11-16 04:00:00,0,80
2017,11,16,5,3.88,35.58,21.65,35.7767816,Autumn,2017-11-16 05:00:00,30,80
2017,11,16,6,2.82,21.3,21.84,13.7357829,Autumn,2017-11-16 06:00:00,0,0
2017,11,16,7,2.5500000000000003,3.67,22.66,10.156092187500004,Autumn,2017-11-16 07:00:00,0,0
2017,11,16,8,1.8,16.02,23.39,3.5721000000000007,Autumn,2017-11-16 08:00:00,0,0
2017,11,16,9,1.79,15.59,23.89,3.5128951375000006,Autumn,2017-11-16 09:00:00,0,0
2017,11,16,10,1.57,328.5,22.92,2.3703094625000003,Autumn,2017-11-16 10:00:00,300,0
2017,11,16,11,2.63,317.26,21.86,11.142261287499998,Autumn,2017-11-16 11:00:00,300,0
2017,11,16,12,4.51,5.2,22.74,56.18698373749999,Autumn,2017-11-16 12:00:00,0,180
2017,11,16,13,6.3100000000000005,7.97,23.63,153.88424948750003,Autumn,2017-11-16 13:00:00,0,350
2017,11,16,14,6.42,355.32,23.72,162.07318890000002,Autumn,2017-11-16 14:00:00,330,350
2017,11,16,15,4.36,340.8,22.25,50.765136800000015,Autumn,2017-11-16 15:00:00,330,80
2017,11,16,16,4.11,8.53,21.82,42.52375023750001,Autumn,2017-11-16 16:00:00,0,80
2017,11,16,17,4.74,19.17,22.57,65.22905970000002,Autumn,2017-11-16 17:00:00,0,180
2017,11,16,18,5.36,18.77,22.36,94.31927680000003,Autumn,2017-11-16 18:00:00,0,180
2017,11,16,19,5.74,43.37,23.65,115.83552470000002,Autumn,2017-11-16 19:00:00,30,350
2017,11,16,20,5.0600000000000005,69.8,23.66,79.35195730000002,Autumn,2017-11-16 20:00:00,60,180
2017,11,16,21,5.3500000000000005,66.35,23.51,93.79235468750004,Autumn,2017-11-16 21:00:00,60,180
2017,11,16,22,5.14,82.69,23.41,83.17550569999999,Autumn,2017-11-16 22:00:00,60,180
2017,11,16,23,4.8500000000000005,107.26,22.53,69.87652656250003,Autumn,2017-11-16 23:00:00,90,180
2017,11,17,0,4.08,75.52,22.56,41.59935360000001,Autumn,2017-11-17 00:00:00,60,80
2017,11,17,1,2.47,85.87,22.64,9.229899087500002,Autumn,2017-11-17 01:00:00,60,0
2017,11,17,2,2.23,77.01,22.95,6.792359787500001,Autumn,2017-11-17 02:00:00,60,0
2017,11,17,3,2.93,88.49,24.05,15.406676162500002,Autumn,2017-11-17 03:00:00,60,0
2017,11,17,4,3.11,96.05,25.17,18.4241414875,Autumn,2017-11-17 04:00:00,90,0
2017,11,17,5,1.79,98.4,26.47,3.5128951375000006,Autumn,2017-11-17 05:00:00,90,0
2017,11,17,6,0.93,89.09,26.79,0.4926686625000001,Autumn,2017-11-17 06:00:00,60,0
2017,11,17,7,0.7000000000000001,50.26,26.68,0.21008750000000007,Autumn,2017-11-17 07:00:00,30,0
2017,11,17,8,0.42,238.88,27.54,0.04537889999999999,Autumn,2017-11-17 08:00:00,210,0
2017,11,17,9,2.18,335.7,26.89,6.345642100000002,Autumn,2017-11-17 09:00:00,330,0
2017,11,17,10,1.38,329.6,26.79,1.6096940999999998,Autumn,2017-11-17 10:00:00,300,0
2017,11,17,11,1.19,323.78000000000003,26.24,1.0321598875,Autumn,2017-11-17 11:00:00,300,0
2017,11,17,12,0.6,285.71,25.96,0.1323,Autumn,2017-11-17 12:00:00,270,0
2017,11,17,13,1.38,298.79,25.69,1.6096940999999998,Autumn,2017-11-17 13:00:00,270,0
2017,11,17,14,0.81,338.65000000000003,25.87,0.32550761250000004,Autumn,2017-11-17 14:00:00,330,0
2017,11,17,15,1.12,345.94,26.53,0.8605184000000003,Autumn,2017-11-17 15:00:00,330,0
2017,11,17,16,0.54,13.54,26.56,0.09644670000000002,Autumn,2017-11-17 16:00:00,0,0
2017,11,17,17,0.6,157.70000000000002,26.41,0.1323,Autumn,2017-11-17 17:00:00,150,0
2017,11,17,18,1.09,162.68,26.11,0.7932052625000002,Autumn,2017-11-17 18:00:00,150,0
2017,11,17,19,0.17,57.370000000000005,25.13,0.003009212500000001,Autumn,2017-11-17 19:00:00,30,0
2017,11,17,20,1.05,65.83,24.78,0.7090453125000001,Autumn,2017-11-17 20:00:00,60,0
2017,11,17,21,2.1,72.83,24.41,5.672362500000001,Autumn,2017-11-17 21:00:00,60,0
2017,11,17,22,2.39,61.1,24.43,8.3618003875,Autumn,2017-11-17 22:00:00,60,0
2017,11,17,23,2.25,67.15,24.23,6.976757812500001,Autumn,2017-11-17 23:00:00,60,0
2017,11,18,0,1.76,84.57000000000001,23.85,3.3392128,Autumn,2017-11-18 00:00:00,60,0
2017,11,18,1,0.96,59.73,24.15,0.5419008,Autumn,2017-11-18 01:00:00,30,0
2017,11,18,2,0.51,101.5,24.04,0.08124873750000002,Autumn,2017-11-18 02:00:00,90,0
2017,11,18,3,0.37,16.5,25.73,0.0310249625,Autumn,2017-11-18 03:00:00,0,0
2017,11,18,4,1.66,64.4,26.67,2.8017563,Autumn,2017-11-18 04:00:00,60,0
2017,11,18,5,2.11,60.42,27.33,5.7537827375,Autumn,2017-11-18 05:00:00,60,0
2017,11,18,6,3.77,353.66,28.63,32.8193627125,Autumn,2017-11-18 06:00:00,330,80
2017,11,18,7,5.9,130.36,25.04,125.79463750000004,Autumn,2017-11-18 07:00:00,120,350
2017,11,18,8,5.44,141.12,25.7,98.60587520000003,Autumn,2017-11-18 08:00:00,120,180
2017,11,18,9,3.26,146.68,26.71,21.220660299999995,Autumn,2017-11-18 09:00:00,120,0
2017,11,18,10,2.65,293.71,26.66,11.3983953125,Autumn,2017-11-18 10:00:00,270,0
2017,11,18,11,1.67,323.04,26.27,2.8526960874999996,Autumn,2017-11-18 11:00:00,300,0
2017,11,18,12,2.07,306.3,26.17,5.432717587499999,Autumn,2017-11-18 12:00:00,300,0
2017,11,18,13,1.91,319.6,25.67,4.2678209874999995,Autumn,2017-11-18 13:00:00,300,0
2017,11,18,14,1.9,261.08,25.27,4.2011375,Autumn,2017-11-18 14:00:00,240,0
2017,11,18,15,1.9,281.0,27.04,4.2011375,Autumn,2017-11-18 15:00:00,270,0
2017,11,18,16,2.43,276.16,27.2,8.788705537500002,Autumn,2017-11-18 16:00:00,270,0
2017,11,18,17,1.62,258.98,25.44,2.6040609000000003,Autumn,2017-11-18 17:00:00,240,0
2017,11,18,18,2.14,222.09,25.67,6.002710700000001,Autumn,2017-11-18 18:00:00,210,0
2017,11,18,19,2.29,234.02,25.35,7.3555057625,Autumn,2017-11-18 19:00:00,210,0
2017,11,18,20,3.27,255.0,24.84,21.4165420875,Autumn,2017-11-18 20:00:00,240,0
2017,11,18,21,4.0200000000000005,244.93,23.81,39.790944900000014,Autumn,2017-11-18 21:00:00,240,80
2017,11,18,22,2.95,267.01,23.69,15.724329687500004,Autumn,2017-11-18 22:00:00,240,0
2017,11,18,23,1.86,258.77,23.74,3.9413493000000006,Autumn,2017-11-18 23:00:00,240,0
2017,11,19,0,1.21,220.43,23.37,1.0850811125,Autumn,2017-11-19 00:00:00,210,0
2017,11,19,1,2.29,257.46,23.39,7.3555057625,Autumn,2017-11-19 01:00:00,240,0
2017,11,19,2,0.34,300.25,24.07,0.024073700000000007,Autumn,2017-11-19 02:00:00,300,0
2017,11,19,3,0.25,183.53,24.75,0.0095703125,Autumn,2017-11-19 03:00:00,180,0
2017,11,19,4,1.45,350.04,26.09,1.8672828125,Autumn,2017-11-19 04:00:00,330,0
2017,11,19,5,1.56,352.95,26.89,2.3253048000000005,Autumn,2017-11-19 05:00:00,330,0
2017,11,19,6,1.46,331.39,27.63,1.9061833,Autumn,2017-11-19 06:00:00,330,0
2017,11,19,7,2.17,300.26,28.89,6.258716712499999,Autumn,2017-11-19 07:00:00,300,0
2017,11,19,8,3.36,307.25,29.27,23.233996799999996,Autumn,2017-11-19 08:00:00,300,0
2017,11,19,9,3.61,321.85,28.74,28.8156021125,Autumn,2017-11-19 09:00:00,300,80
2017,11,19,10,3.18,328.97,28.18,19.696427100000005,Autumn,2017-11-19 10:00:00,300,0
2017,11,19,11,2.15,82.76,26.77,6.0872546875,Autumn,2017-11-19 11:00:00,60,0
2017,11,19,12,0.52,329.65000000000003,25.95,0.08612240000000002,Autumn,2017-11-19 12:00:00,300,0
2017,11,19,13,3.41,288.36,26.86,24.286740362500005,Autumn,2017-11-19 13:00:00,270,0
2017,11,19,14,3.23,267.35,27.47,20.640188537500002,Autumn,2017-11-19 14:00:00,240,0
2017,11,19,15,2.58,318.16,26.89,10.518776100000002,Autumn,2017-11-19 15:00:00,300,0
2017,11,19,16,3.47,332.15000000000003,27.08,25.591427837500007,Autumn,2017-11-19 16:00:00,330,0
2017,11,19,17,3.37,323.49,25.85,23.442061212500004,Autumn,2017-11-19 17:00:00,300,0
2017,11,19,18,3.25,334.83,25.75,21.025976562500002,Autumn,2017-11-19 18:00:00,330,0
2017,11,19,19,3.1,322.89,24.41,18.246987500000003,Autumn,2017-11-19 19:00:00,300,0
2017,11,19,20,2.36,293.54,24.91,8.0508568,Autumn,2017-11-19 20:00:00,270,0
2017,11,19,21,3.78,302.27,23.86,33.081218099999994,Autumn,2017-11-19 21:00:00,300,80
2017,11,19,22,4.82,308.3,23.41,68.58785290000002,Autumn,2017-11-19 22:00:00,300,180
2017,11,19,23,4.33,325.40000000000003,22.86,49.72442641250001,Autumn,2017-11-19 23:00:00,300,80
2017,11,20,0,2.98,4.99,23.21,16.2089501,Autumn,2017-11-20 00:00:00,0,0
2017,11,20,1,2.66,314.3,23.44,11.527921300000003,Autumn,2017-11-20 01:00:00,300,0
2017,11,20,2,2.19,318.43,23.6,6.4333686375,Autumn,2017-11-20 02:00:00,300,0
2017,11,20,3,1.75,340.82,24.69,3.2826171875,Autumn,2017-11-20 03:00:00,330,0
2017,11,20,4,2.07,338.79,25.88,5.432717587499999,Autumn,2017-11-20 04:00:00,330,0
2017,11,20,5,3.09,325.05,27.05,18.0709727625,Autumn,2017-11-20 05:00:00,300,0
2017,11,20,6,2.58,332.34000000000003,28.06,10.518776100000002,Autumn,2017-11-20 06:00:00,330,0
2017,11,20,7,2.65,314.94,28.58,11.3983953125,Autumn,2017-11-20 07:00:00,300,0
2017,11,20,8,4.11,296.64,28.21,42.52375023750001,Autumn,2017-11-20 08:00:00,270,80
2017,11,20,9,2.68,301.26,28.45,11.789909600000003,Autumn,2017-11-20 09:00:00,300,0
2017,11,20,10,3.35,292.26,27.82,23.027167187500005,Autumn,2017-11-20 10:00:00,270,0
2017,11,20,11,2.22,303.24,26.69,6.701391900000002,Autumn,2017-11-20 11:00:00,300,0
2017,11,20,12,1.05,240.33,26.28,0.7090453125000001,Autumn,2017-11-20 12:00:00,240,0
2017,11,20,13,3.84,288.2,27.15,34.6816512,Autumn,2017-11-20 13:00:00,270,80
2017,11,20,14,6.36,285.2,25.89,157.57141680000004,Autumn,2017-11-20 14:00:00,270,350
2017,11,20,15,4.74,302.52,25.74,65.22905970000002,Autumn,2017-11-20 15:00:00,300,180
2017,11,20,16,4.79,313.37,26.03,67.31512138750001,Autumn,2017-11-20 16:00:00,300,180
2017,11,20,17,4.42,315.07,25.42,52.889918900000005,Autumn,2017-11-20 17:00:00,300,80
2017,11,20,18,5.46,321.62,25.13,99.6974433,Autumn,2017-11-20 18:00:00,300,180
2017,11,20,19,5.88,323.5,25.8,124.5197016,Autumn,2017-11-20 19:00:00,300,350
2017,11,20,20,6.8100000000000005,314.38,24.89,193.44051011250005,Autumn,2017-11-20 20:00:00,300,600
2017,11,20,21,5.2,324.74,24.87,86.12240000000001,Autumn,2017-11-20 21:00:00,300,180
2017,11,20,22,5.69,325.27,24.19,112.83475551250002,Autumn,2017-11-20 22:00:00,300,350
2017,11,20,23,5.5,325.5,22.38,101.90468750000001,Autumn,2017-11-20 23:00:00,300,350
2017,11,21,0,4.78,332.98,21.7,66.8944031,Autumn,2017-11-21 00:00:00,330,180
2017,11,21,1,4.78,330.41,21.25,66.8944031,Autumn,2017-11-21 01:00:00,330,180
2017,11,21,2,2.5,326.47,21.48,9.5703125,Autumn,2017-11-21 02:00:00,300,0
2017,11,21,3,3.82,343.56,22.99,34.142567899999996,Autumn,2017-11-21 03:00:00,330,80
2017,11,21,4,4.07,349.15000000000003,24.02,41.29422508750002,Autumn,2017-11-21 04:00:00,330,80
2017,11,21,5,3.38,355.53000000000003,25.65,23.651364100000002,Autumn,2017-11-21 05:00:00,330,0
2017,11,21,6,2.53,346.55,26.0,9.918994662499998,Autumn,2017-11-21 06:00:00,330,0
2017,11,21,7,3.06,345.76,26.68,17.5497273,Autumn,2017-11-21 07:00:00,330,0
2017,11,21,8,4.1,331.08,27.13,42.21411249999999,Autumn,2017-11-21 08:00:00,330,80
2017,11,21,9,5.22,328.1,26.92,87.11994689999999,Autumn,2017-11-21 09:00:00,300,180
2017,11,21,10,4.1,310.51,26.32,42.21411249999999,Autumn,2017-11-21 10:00:00,300,80
2017,11,21,11,2.75,303.1,25.39,12.738085937500001,Autumn,2017-11-21 11:00:00,300,0
2017,11,21,12,4.12,289.96,24.65,42.8348984,Autumn,2017-11-21 12:00:00,270,80
2017,11,21,13,3.79,276.05,25.46,33.3444626375,Autumn,2017-11-21 13:00:00,270,80
2017,11,21,14,4.38,268.25,25.46,51.4669491,Autumn,2017-11-21 14:00:00,240,80
2017,11,21,15,4.71,320.86,24.19,63.99835548750001,Autumn,2017-11-21 15:00:00,300,180
2017,11,21,16,5.78,328.42,23.9,118.27408810000003,Autumn,2017-11-21 16:00:00,300,350
2017,11,21,17,6.98,333.41,23.66,208.29189010000007,Autumn,2017-11-21 17:00:00,330,600
2017,11,21,18,7.81,333.08,23.55,291.78246886249997,Autumn,2017-11-21 18:00:00,330,950
2017,11,21,19,6.99,321.21,23.29,209.18841063750003,Autumn,2017-11-21 19:00:00,300,600
2017,11,21,20,6.66,318.98,22.0,180.9375813,Autumn,2017-11-21 20:00:00,300,600
2017,11,21,21,5.43,327.6,21.01,98.06309178749999,Autumn,2017-11-21 21:00:00,300,180
2017,11,21,22,5.17,334.48,20.79,84.6404029625,Autumn,2017-11-21 22:00:00,330,180
2017,11,21,23,6.55,328.48,20.09,172.1194671875,Autumn,2017-11-21 23:00:00,300,600
2017,11,22,0,6.98,330.08,19.42,208.29189010000007,Autumn,2017-11-22 00:00:00,330,600
2017,11,22,1,8.39,335.62,20.68,361.73620288750016,Autumn,2017-11-22 01:00:00,330,950
2017,11,22,2,6.16,328.13,19.78,143.16874880000003,Autumn,2017-11-22 02:00:00,300,350
2017,11,22,3,5.0,326.55,20.82,76.5625,Autumn,2017-11-22 03:00:00,300,180
2017,11,22,4,4.4,339.71,23.25,52.17520000000002,Autumn,2017-11-22 04:00:00,330,80
2017,11,22,5,3.73,341.74,23.91,31.785759162500003,Autumn,2017-11-22 05:00:00,330,80
2017,11,22,6,2.9,328.26,25.1,14.9382625,Autumn,2017-11-22 06:00:00,300,0
2017,11,22,7,3.97,306.79,25.78,38.324598462500006,Autumn,2017-11-22 07:00:00,300,80
2017,11,22,8,4.21,303.53000000000003,26.15,45.7038073625,Autumn,2017-11-22 08:00:00,300,80
2017,11,22,9,4.14,304.36,25.73,43.46174069999999,Autumn,2017-11-22 09:00:00,300,80
2017,11,22,10,4.74,298.62,25.15,65.22905970000002,Autumn,2017-11-22 10:00:00,270,180
2017,11,22,11,4.98,300.5,24.31,75.64742010000003,Autumn,2017-11-22 11:00:00,300,180
2017,11,22,12,3.89,301.09000000000003,22.98,36.05411976250001,Autumn,2017-11-22 12:00:00,300,80
2017,11,22,13,6.25,293.89,23.86,149.5361328125,Autumn,2017-11-22 13:00:00,270,350
2017,11,22,14,2.81,303.97,21.58,13.590175112500003,Autumn,2017-11-22 14:00:00,300,0
2017,11,22,15,4.93,309.03000000000003,23.16,73.3916836625,Autumn,2017-11-22 15:00:00,300,180
2017,11,22,16,5.6000000000000005,297.35,22.16,107.56480000000003,Autumn,2017-11-22 16:00:00,270,350
